,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30
0,000004.SZ,20210816,20.86,21.28,20.66,21.26,21.12,0.14000000000000057,0.6629,37073.51,77858.738,21.594,60245.222,22.236,76731.554,22.7325,103944.682,22.29,115900.7907
1,000004.SZ,20210813,21.64,21.64,20.85,21.12,22.05,-0.9299999999999997,-4.2177,65437.09,138715.607,21.872,63756.038,22.38,82180.576,22.9515,112970.6515,22.2407,115562.9977
2,000004.SZ,20210812,21.99,22.83,21.47,22.05,21.34,0.7100000000000009,3.3271,77376.02,171947.616,22.11,61500.312,22.467,84664.55,23.061,118044.848,22.136,114711.128
3,000004.SZ,20210811,22.04,22.2,21.2,21.34,22.2,-0.8599999999999994,-3.8739,65754.35,141471.102,22.08,65643.22,22.402,85147.599,23.1095,124395.958,21.992,113964.4807
4,000004.SZ,20210810,22.51,22.75,21.8,22.2,22.65,-0.4499999999999993,-1.9868,55585.14,123595.63,22.52,74571.71,22.348,87931.915,23.1825,134214.507,21.8993,113325.1353
5,000004.SZ,20210809,21.9,22.81,21.69,22.65,22.31,0.33999999999999986,1.524,54627.59,122886.445,22.878,93217.886,22.397,93700.54,23.2045,137984.289,21.7863,113858.6897
6,000004.SZ,20210806,21.8,22.59,21.79,22.31,21.9,0.41000000000000014,1.8721,54158.46,120489.75,22.888,100605.114,22.363,99743.099,23.101,138839.767,21.646,114147.257
7,000004.SZ,20210805,23.25,23.25,21.88,21.9,23.54,-1.6400000000000006,-6.9669,98090.56,219562.202,22.824,107828.788,22.558,105446.615,22.921,138986.1125,21.506,115188.581
8,000004.SZ,20210804,23.1,23.58,22.56,23.54,23.99,-0.4499999999999993,-1.8758,110396.8,255548.32,22.724,104651.978,22.813,111593.986,22.798,138673.402,21.4047,114585.0623
9,000004.SZ,20210803,22.37,24.8,22.28,23.99,22.7,1.2899999999999991,5.6828,148816.02,348680.961,22.176,101292.12,23.031,120727.368,22.5525,136770.2065,21.28,113104.8347
10,000004.SZ,20210802,21.64,22.77,21.18,22.7,21.99,0.7100000000000009,3.2287,91563.73,204267.479,21.916,94183.194,23.229,131157.81,22.317,135485.409,21.153,110767.414
11,000004.SZ,20210730,21.45,22.5,21.05,21.99,21.4,0.5899999999999999,2.757,90276.83,197893.064,21.838,98881.084,23.523,143760.727,22.171,132254.2085,21.0887,111489.0137
12,000004.SZ,20210729,21.1,21.75,21.01,21.4,20.8,0.5999999999999979,2.8846,82206.51,176325.258,22.292,103064.442,23.655,151425.146,21.9705,129734.417,21.015,112042.303
13,000004.SZ,20210728,22.21,22.65,20.46,20.8,22.69,-1.8900000000000006,-8.3297,93597.51,198581.993,22.902,118535.994,23.817,163644.317,21.787,128372.9215,20.999,114610.965
14,000004.SZ,20210727,22.53,23.3,21.9,22.69,22.31,0.38000000000000256,1.7033,113271.39,256662.454,23.886,140162.616,24.017,180497.099,21.675,126021.7455,20.9773,117045.128
15,000004.SZ,20210726,23.2,23.5,22.11,22.31,24.26,-1.9500000000000028,-8.0379,115053.18,261179.178,24.542,168132.426,24.012,182268.038,21.481,123937.7645,20.9403,120300.487
16,000004.SZ,20210723,24.07,24.99,24.0,24.26,24.45,-0.18999999999999773,-0.7771,111193.62,271400.9,25.208,188640.37,23.839,177936.435,21.2875,121349.336,20.996,118337.4293
17,000004.SZ,20210722,25.16,25.62,24.06,24.45,25.72,-1.2699999999999996,-4.9378,159564.27,394811.656,25.018,199785.85,23.284,172525.61,20.98,120059.564,20.914,117421.0537
18,000004.SZ,20210721,26.5,26.9,24.8,25.72,25.97,-0.25,-0.9626,201730.62,516306.745,24.732,208752.64,22.783,165752.818,20.7005,116080.6005,20.7597,116439.9347
19,000004.SZ,20210720,24.5,28.0,24.37,25.97,25.64,0.3299999999999983,1.2871,253120.44,664090.56,24.148,220831.582,22.074,152813.045,20.4045,109293.568,20.503,113676.4983
20,000004.SZ,20210719,23.01,25.64,22.26,25.64,23.31,2.330000000000002,9.9957,217592.9,521028.972,23.482,196403.65,21.405,139813.008,20.115,100572.216,20.2337,108047.13
